MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
SOUTH PORTLAND|||049701728|D|2-1|1|29|31|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049701731|U|4-1|1|29|32|4|TR|04/29/2020|||||||||
SOUTH PORTLAND|||049701733|U|4-1|1|29|32|4|TR|04/29/2020|||||||||
SOUTH PORTLAND|||049701742|R|4-1|1|29|32|4|TR|05/19/2020|||||||||
SOUTH PORTLAND|||049701762|D|2-1|1|29|31|4|WV|05/27/2020|||||||||
SOUTH PORTLAND|||009601448|D|2-1|1|29|31|4|ER|04/30/2020|||||||||
SOUTH PORTLAND|||052105552|D|2-1|1|29|31|4|ER|04/30/2020|||||||||
SOUTH PORTLAND|||049701802|D|4-1|1|29|32|4|WV|05/26/2020|||||||||
SOUTH PORTLAND|||100767121|D|2-1|1|29|31|4|WV|05/22/2020|||||||||
SOUTH PORTLAND|||049701804|D|2-1|1|29|31|4|ER|05/20/2020|||||||||
SOUTH PORTLAND|||100252302|D|1-1|1|29|31|4|ER|04/16/2020|||||||||
SOUTH PORTLAND|||049605115|D|2-1|1|29|32|4|ER|04/28/2020|||||||||
SOUTH PORTLAND|||049701846|D|4-1|1|29|32|4|ER|06/01/2020|||||||||
SOUTH PORTLAND|||100545621|D|4-1|1|29|32|4|TR|06/01/2020|||||||||
SOUTH PORTLAND|||008500800|D|4-1|1|29|32|4|ER|04/15/2020|||||||||
SOUTH PORTLAND|||100059500|D|4-1|1|29|32|4|ER|05/08/2020|||||||||
SOUTH PORTLAND|||008502781|D|3-1|1|29|32|4|ER|05/29/2020|||||||||
SOUTH PORTLAND|||020400065|D|1-1|1|29|31|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||048000955|G|3-1|1|29|33|4|ER|03/30/2020|||||||||
SOUTH PORTLAND|||049701967|D|2-1|1|29|31|4|WV|05/07/2020|||||||||
SOUTH PORTLAND|||100740793|R|5-1|1|29|33|4|ER|04/21/2020|||||||||
SOUTH PORTLAND|||049605454|D|3-1|1|29|33|4|WV|05/21/2020|||||||||
SOUTH PORTLAND|||100000126|D|5-1|1|29|33|4|ER|04/15/2020|||||||||
SOUTH PORTLAND|||049702005|U|5-1|1|29|33|4|ER|05/20/2020|||||||||
SOUTH PORTLAND|||049702024|D|1-1|1|29|31|4|ER|05/05/2020|||||||||
SOUTH PORTLAND|||100035785|D|1-1|1|29|31|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||049702034|D|1-1|1|29|31|4|WV|05/07/2020|||||||||
SOUTH PORTLAND|||049702054|D|1-1|1|29|31|4|ER|05/05/2020|||||||||
SOUTH PORTLAND|||100741351|D|1-1|1|29|31|4|ER|05/22/2020|||||||||
SOUTH PORTLAND|||100472821|D|2-1|1|29|31|4|ER|05/20/2020|||||||||
SOUTH PORTLAND|||100472818|D|2-1|1|29|31|4|ER|05/20/2020|||||||||
SOUTH PORTLAND|||100412652|D|1-1|1|29|31|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||049605744|R|2-1|1|29|31|4|ER|04/15/2020|||||||||
SOUTH PORTLAND|||009500412|U|4-1|1|29|33|4|ER|04/15/2020|||||||||
SOUTH PORTLAND|||100244859|D|4-1|1|29|32|4|ER|04/13/2020|||||||||
SOUTH PORTLAND|||049605816|D|4-1|1|29|32|4|ER|05/13/2020|||||||||
SOUTH PORTLAND|||100082381|D|3-1|1|29|32|4|ER|05/22/2020|||||||||
SOUTH PORTLAND|||100735959|D|3-1|1|29|32|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049702142|R|4-1|1|29|32|4|ER|05/28/2020|||||||||
SOUTH PORTLAND|||049702143|R|4-1|1|29|32|4|ER|05/28/2020|||||||||
SOUTH PORTLAND|||100055492|D|2-1|1|29|31|4|ER|05/18/2020|||||||||
SOUTH PORTLAND|||008500916|D|3-1|1|29|32|4|ER|06/01/2020|||||||||
SOUTH PORTLAND|||008500917|D|3-1|1|29|32|4|ER|06/01/2020|||||||||
SOUTH PORTLAND|||049702238|D|2-1|1|29|31|4|WV|05/11/2020|||||||||
SOUTH PORTLAND|||100378650|D|2-1|1|29|32|4|TR|05/11/2020|||||||||
SOUTH PORTLAND|||100748372|D|1-1|1|29|31|4|ER|04/21/2020|||||||||
SOUTH PORTLAND|||100545670|D|5-1|1|29|33|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049702283|D|1-1|1|29|31|4|ER|05/12/2020|||||||||
SOUTH PORTLAND|||049702300|D|1-1|1|29|31|4|ER|05/05/2020|||||||||
SOUTH PORTLAND|||100314742|D|3-1|1|29|32|4|ER|05/17/2020|||||||||
SOUTH PORTLAND|||051401122|G|3-1|1|29|32|4|ER|05/19/2020|||||||||
SOUTH PORTLAND|||100589372|D|1-1|1|29|31|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||100761276|D|5-1|1|29|33|4|ER|04/13/2020|||||||||
SOUTH PORTLAND|||100705497|D|2-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||100440509|D|2-1|1|29|31|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||100418877|D|2-1|1|29|31|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||100600923|D|2-1|1|29|31|4|ER|05/29/2020|||||||||
SOUTH PORTLAND|||049702389|D|2-1|1|29|31|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||100019032|D|2-1|1|29|31|4|ER|05/29/2020|||||||||
SOUTH PORTLAND|||049706042|D|1-1|1|29|31|4|ER|04/09/2020|||||||||
SOUTH PORTLAND|||049702405|D|1-1|1|29|31|4|ER|06/01/2020|||||||||
SOUTH PORTLAND|||100552432|D|1-1|1|29|31|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||100036833|D|2-1|1|29|31|4|ER|04/23/2020|||||||||
SOUTH PORTLAND|||049702453|D|1-1|1|29|31|4|ER|05/05/2020|||||||||
SOUTH PORTLAND|||049702463|D|2-1|1|29|31|4|ER|05/20/2020|||||||||
SOUTH PORTLAND|||100295202|D|1-1|1|29|31|4|WV|05/07/2020|||||||||
SOUTH PORTLAND|||049702476|D|1-1|1|29|31|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||052101781|D|5-1|1|29|33|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||049606864|D|2-1|1|29|31|4|WV|05/13/2020|||||||||
SOUTH PORTLAND||O|049702493|D|2-1|1|29|31|4|UR|03/07/2020||EL|05/29/2020||||||
SOUTH PORTLAND|||048001167|U|4-1|1|29|32|4|ER|04/16/2020|||||||||
SOUTH PORTLAND|||049702521|R|3-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||022800440|D|2-1|1|29|31|4|ER|04/17/2020|||||||||
SOUTH PORTLAND|||049702534|D|3-1|1|29|32|4|ER|04/15/2020|||||||||
SOUTH PORTLAND|||049702538|D|2-1|1|29|31|4|ER|05/21/2020|||||||||
SOUTH PORTLAND|||100596565|D|4-1|1|29|33|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||100215761|D|2-1|1|29|31|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||049607037|D|4-1|1|29|32|4|ER|05/20/2020|||||||||
SOUTH PORTLAND|||049717620|D|4-1|1|29|32|4|ER|05/28/2020|||||||||
SOUTH PORTLAND|||049702561|D|1-1|1|29|31|4|WV|06/02/2020|||||||||
SOUTH PORTLAND|||009602054|U|3-1|1|29|32|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||100023895|D|3-1|1|29|32|4|ER|05/06/2020|||||||||
SOUTH PORTLAND|||100011232|D|2-1|1|29|32|4|ER|05/05/2020|||||||||
SOUTH PORTLAND|||100736851|D|4-1|1|29|32|4|ER|05/20/2020|||||||||
SOUTH PORTLAND|||050000987|D|2-1|1|29|31|4|ER|05/14/2020|||||||||
SOUTH PORTLAND|||100538790|D|2-1|1|29|31|4|ER|05/14/2020|||||||||
SOUTH PORTLAND|||017300276|D|2-1|1|29|31|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049607196|U|5-1|1|29|33|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049702626|D|4-1|1|29|32|4|ER|05/22/2020|||||||||
SOUTH PORTLAND|||100159789|D|4-1|1|29|33|4|ER|05/22/2020|||||||||
SOUTH PORTLAND|||100186281|D|4-1|1|29|33|4|ER|05/22/2020|||||||||
SOUTH PORTLAND|||049702640|D|3-1|1|29|33|4|ER|04/15/2020|||||||||
SOUTH PORTLAND|||100696216|D|3-1|1|29|32|4|WV|05/18/2020|||||||||
SOUTH PORTLAND|||049607320|D|3-1|1|29|33|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049702678|D|4-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND||O|049702714|U|1-1|1|29|31|4|UR|04/11/2020||EL|05/29/2020||||||
SOUTH PORTLAND|||049702719|D|4-1|1|29|32|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||049702721|D|1-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||049702724|D|1-1|1|29|31|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||100047951|U|3-1|1|29|32|4|ER|04/07/2020|||||||||
SOUTH PORTLAND|||049702729|D|4-1|1|29|32|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||043501361|D|4-1|1|29|32|4|ER|04/21/2020|||||||||
SOUTH PORTLAND|||049702731|D|1-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||100088289|D|1-1|1|29|31|4|ER|04/21/2020|||||||||
SOUTH PORTLAND|||100067340|D|1-1|1|29|31|4|ER|04/21/2020|||||||||
SOUTH PORTLAND|||049702792|D|1-1|1|29|31|4|ER|04/07/2020|||||||||
SOUTH PORTLAND|||049702793|D|1-1|1|29|31|4|ER|04/07/2020|||||||||
SOUTH PORTLAND|||008501144|D|3-1|1|29|32|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||049702807|U|3-1|1|29|33|4|ER|04/16/2020|||||||||
SOUTH PORTLAND|||100379731|G|5-1|1|29|33|4|ER|05/28/2020|||||||||
SOUTH PORTLAND|||100087608|G|5-1|1|29|33|4|ER|05/28/2020|||||||||
SOUTH PORTLAND|||049702815|D|2-1|1|29|31|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||100670290|R|1-1|1|29|31|4|WV|06/02/2020|||||||||
SOUTH PORTLAND|||049702818|U|4-1|1|29|32|4|ER|05/20/2020|||||||||
SOUTH PORTLAND|||049702819|D|2-1|1|29|31|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049702868|D|3-1|1|29|32|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049702869|G|3-1|1|29|32|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049702886|D|3-1|1|29|32|4|WV|05/27/2020|||||||||
SOUTH PORTLAND|||049702889|D|3-1|1|29|32|4|WV|05/27/2020|||||||||
SOUTH PORTLAND|||100460532|D|2-1|1|29|31|4|ER|04/09/2020|||||||||
SOUTH PORTLAND|||100407293|D|3-1|1|29|32|4|ER|05/15/2020|||||||||
SOUTH PORTLAND|||049500699|D|3-1|1|29|32|4|ER|04/28/2020|||||||||
SOUTH PORTLAND|||100352995|D|1-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||100572200|D|2-1|1|29|32|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||100571189|U|2-1|1|29|32|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||100571642|D|2-1|1|29|32|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||049702964|D|2-1|1|29|32|4|ER|04/28/2020|||||||||
SOUTH PORTLAND|||049802409|D|4-1|1|29|33|4|ER|06/01/2020|||||||||
SOUTH PORTLAND|||100156419|D|4-1|1|29|32|4|ER|05/20/2020|||||||||
SOUTH PORTLAND|||049608323|D|1-1|1|29|31|4|ER|05/13/2020|||||||||
SOUTH PORTLAND|||100696243|D|4-1|1|29|33|4|ER|03/24/2020|||||||||
SOUTH PORTLAND|||100504682|D|3-1|1|29|32|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049703040|D|1-1|1|29|31|4|WV|06/01/2020|||||||||
SOUTH PORTLAND|||100676417|D|2-1|1|29|31|4|ER|05/17/2020|||||||||
SOUTH PORTLAND|||100483253|U|3-1|1|29|32|4|ER|04/27/2020|||||||||
SOUTH PORTLAND|||049703075|D|1-1|1|29|31|4|WV|05/08/2020|||||||||
SOUTH PORTLAND|||049703094|D|4-1|1|29|32|4|ER|05/22/2020|||||||||
SOUTH PORTLAND|||049703105|D|4-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049703131|U|4-1|1|29|32|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||008700967|D|1-1|1|29|31|4|ER|05/08/2020|||||||||
SOUTH PORTLAND|||049703162|D|1-1|1|29|31|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049608772|D|2-1|1|29|31|4|WV|05/07/2020|||||||||
SOUTH PORTLAND|||100177099|D|1-1|1|29|31|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049608801|D|3-1|1|29|32|4|TR|06/02/2020|||||||||
SOUTH PORTLAND|||049703176|D|5-1|1|29|33|4|WV|05/19/2020|||||||||
SOUTH PORTLAND|||100615918|D|4-1|1|29|33|4|ER|06/01/2020|||||||||
SOUTH PORTLAND|||049608842|D|1-1|1|29|31|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049703197|D|2-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049703202|D|2-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||018400752|D|4-1|1|29|32|4|WV|05/18/2020|||||||||
SOUTH PORTLAND|||018400753|D|4-1|1|29|32|4|WV|05/18/2020|||||||||
SOUTH PORTLAND|||100321130|D|4-1|1|29|32|4|ER|05/08/2020|||||||||
SOUTH PORTLAND|||049703279|U|4-1|1|29|32|4|ER|05/07/2020|||||||||
SOUTH PORTLAND|||049703284|D|1-1|1|29|31|4|WV|05/07/2020|||||||||
SOUTH PORTLAND|||049703295|U|2-1|1|29|31|4|ER|05/05/2020|||||||||
SOUTH PORTLAND|||049609153|D|1-1|1|29|31|4|ER|05/21/2020|||||||||
SOUTH PORTLAND|||049703305|R|3-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||051003745|U|3-1|1|29|33|4|ER|04/15/2020|||||||||
SOUTH PORTLAND|||049703324|D|2-1|1|29|31|4|ER|05/17/2020|||||||||
SOUTH PORTLAND|||100704108|D|5-1|1|29|33|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||049703344|D|3-1|1|29|32|4|ER|05/21/2020|||||||||
SOUTH PORTLAND|||049609326|D|1-1|1|29|31|4|TR|05/20/2020|||||||||
SOUTH PORTLAND|||049651452|D|2-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||009602714|D|1-1|1|29|31|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049703410|D|5-1|1|29|33|4|WV|05/14/2020|||||||||
SOUTH PORTLAND|||049703418|D|1-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||049703420|D|1-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||049703482|D|2-1|1|29|32|4|WV|05/26/2020|||||||||
SOUTH PORTLAND|||049609611|D|2-1|1|29|31|4|ER|04/06/2020|||||||||
SOUTH PORTLAND|||100065104|D|1-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||100063443|D|1-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||049703498|D|2-1|1|29|32|4|WV|05/07/2020|||||||||
SOUTH PORTLAND|||049703514|R|2-1|1|29|31|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||048804976|D|1-1|1|29|31|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049703545|D|2-1|1|29|31|4|WV|05/07/2020|||||||||
SOUTH PORTLAND|||100079978|D|2-1|1|29|31|4|ER|05/08/2020|||||||||
SOUTH PORTLAND|||100482344|D|3-1|1|29|33|4|ER|05/19/2020|||||||||
SOUTH PORTLAND|||100162312|D|2-1|1|29|31|4|ER|05/20/2020|||||||||
SOUTH PORTLAND|||052113210|D|4-1|1|29|32|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049703650|R|4-1|1|29|32|4|TR|05/11/2020|||||||||
SOUTH PORTLAND|||100158865|D|4-1|1|29|32|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049703659|R|4-1|1|29|32|4|TR|05/11/2020|||||||||
SOUTH PORTLAND|||100034168|D|2-1|1|29|31|4|WV|05/08/2020|||||||||
SOUTH PORTLAND|||049703683|D|1-1|1|29|31|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||100504757|D|1-1|1|29|31|4|TR|05/08/2020|||||||||
SOUTH PORTLAND|||049703691|D|5-1|1|29|33|4|ER|04/09/2020|||||||||
SOUTH PORTLAND|||049610026|D|4-1|1|29|32|4|ER|05/11/2020|||||||||
SOUTH PORTLAND||S|051004127|D|1-1|1|29|31|4|UR|01/06/2020||MV|05/29/2020||||||
SOUTH PORTLAND|||049610218|D|3-1|1|29|33|4|ER|04/27/2020|||||||||
SOUTH PORTLAND|||049703810|D|2-1|1|29|31|4|ER|05/07/2020|||||||||
SOUTH PORTLAND|||100074598|D|3-1|1|29|33|4|ER|03/24/2020|||||||||
SOUTH PORTLAND|||049703870|R|4-1|1|29|32|4|TR|05/05/2020|||||||||
SOUTH PORTLAND|||049703879|D|1-1|1|29|31|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049703889|D|4-1|1|29|33|4|WV|05/08/2020|||||||||
SOUTH PORTLAND|||049610501|D|5-1|1|29|33|4|ER|04/28/2020|||||||||
SOUTH PORTLAND|||100134152|G|5-1|1|29|33|4|ER|04/09/2020|||||||||
SOUTH PORTLAND|||049703929|D|1-1|1|29|31|4|WV|05/07/2020|||||||||
SOUTH PORTLAND|||049703938|D|1-1|1|29|31|4|WV|04/22/2020|||||||||
SOUTH PORTLAND|||100039276|D|1-1|1|29|31|4|WV|04/22/2020|||||||||
SOUTH PORTLAND|||048703817|G|1-1|1|29|31|4|ER|05/12/2020|||||||||
SOUTH PORTLAND|||049703983|R|2-1|1|29|31|4|ER|05/17/2020|||||||||
SOUTH PORTLAND|||049703984|D|2-1|1|29|31|4|ER|05/17/2020|||||||||
SOUTH PORTLAND|||049703988|D|5-1|1|29|33|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||100393514|D|5-1|1|29|33|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049704050|D|3-1|1|29|32|4|WV|05/19/2020|||||||||
SOUTH PORTLAND|||049704057|D|2-1|1|29|31|4|ER|04/16/2020|||||||||
SOUTH PORTLAND|||100735506|D|4-1|1|29|32|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||100601977|D|4-1|1|29|33|4|TR|06/01/2020|||||||||
SOUTH PORTLAND|||008501570|D|4-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049704093|D|1-1|1|29|31|4|ER|04/15/2020|||||||||
SOUTH PORTLAND|||008501581|D|4-1|1|29|32|4|TR|05/07/2020|||||||||
SOUTH PORTLAND|||049704118|D|2-1|1|29|31|4|ER|05/19/2020|||||||||
SOUTH PORTLAND|||008501586|D|4-1|1|29|32|4|TR|05/07/2020|||||||||
SOUTH PORTLAND|||008501592|D|1-1|1|29|31|4|ER|04/10/2020|||||||||
SOUTH PORTLAND|||008501593|D|1-1|1|29|31|4|ER|04/10/2020|||||||||
SOUTH PORTLAND|||100055361|D|1-1|1|29|31|4|ER|04/10/2020|||||||||
SOUTH PORTLAND|||100186063|U|1-1|1|29|31|4|ER|04/21/2020|||||||||
SOUTH PORTLAND|||049704150|D|1-1|1|29|31|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049704151|D|1-1|1|29|31|4|WV|05/27/2020|||||||||
SOUTH PORTLAND|||100518270|D|1-1|1|29|31|4|WV|05/15/2020|||||||||
SOUTH PORTLAND|||049704212|D|5-1|1|29|33|4|WV|05/18/2020|||||||||
SOUTH PORTLAND|||100739200|D|2-1|1|29|31|4|ER|05/28/2020|||||||||
SOUTH PORTLAND|||100079645|D|1-1|1|29|31|4|TR|06/01/2020|||||||||
SOUTH PORTLAND|||100079653|D|1-1|1|29|31|4|ER|05/19/2020|||||||||
SOUTH PORTLAND|||015400218|D|1-1|1|29|31|4|ER|04/15/2020|||||||||
SOUTH PORTLAND|||009603393|R|4-1|1|29|32|4|ER|05/22/2020|||||||||
SOUTH PORTLAND|||009603394|R|4-1|1|29|32|4|ER|05/14/2020|||||||||
SOUTH PORTLAND|||008501658|D|3-1|1|29|32|4|ER|05/06/2020|||||||||
SOUTH PORTLAND|||100243745|D|3-1|1|29|33|4|WV|05/08/2020|||||||||
SOUTH PORTLAND|||100488540|D|1-1|1|29|31|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049704419|D|2-1|1|29|31|4|WV|05/26/2020|||||||||
SOUTH PORTLAND|||100000053|D|4-1|1|29|32|4|WV|05/27/2020|||||||||
SOUTH PORTLAND|||049704444|D|1-1|1|29|31|4|ER|05/17/2020|||||||||
SOUTH PORTLAND|||049704445|R|2-1|1|29|31|4|ER|05/22/2020|||||||||
SOUTH PORTLAND|||009603496|D|2-1|1|29|31|4|ER|04/10/2020|||||||||
SOUTH PORTLAND|||049704479|D|3-1|1|29|33|4|ER|04/21/2020|||||||||
SOUTH PORTLAND|||100632944|D|3-1|1|29|33|4|ER|05/05/2020|||||||||
SOUTH PORTLAND|||049704508|D|2-1|1|29|32|4|WV|05/07/2020|||||||||
SOUTH PORTLAND|||049704521|D|1-1|1|29|31|4|ER|05/17/2020|||||||||
SOUTH PORTLAND|||049704536|R|4-1|1|29|32|4|ER|04/28/2020|||||||||
SOUTH PORTLAND|||050001654|D|5-1|1|29|33|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049704552|D|1-1|1|29|31|4|ER|05/21/2020|||||||||
SOUTH PORTLAND|||049704554|D|3-1|1|29|32|4|ER|04/17/2020|||||||||
SOUTH PORTLAND|||100017140|D|3-1|1|29|32|4|ER|06/02/2020|||||||||
SOUTH PORTLAND|||049704577|D|2-1|1|29|31|4|WV|05/08/2020|||||||||
SOUTH PORTLAND|||008400840|D|1-1|1|29|31|4|TR|05/08/2020|||||||||
SOUTH PORTLAND|||100740983|D|3-1|1|29|32|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||100019012|D|3-1|1|29|32|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||049704687|D|1-1|1|29|31|4|WV|05/27/2020|||||||||
SOUTH PORTLAND|||049719960|D|1-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||100761768|D|3-1|1|29|33|4|ER|05/15/2020|||||||||
SOUTH PORTLAND|||100700349|D|2-1|1|29|31|4|ER|05/11/2020|||||||||
SOUTH PORTLAND|||100446636|D|3-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||100178502|D|2-1|1|29|31|4|ER|05/07/2020|||||||||
SOUTH PORTLAND|||100155979|D|3-1|1|29|32|4|ER|05/12/2020|||||||||
SOUTH PORTLAND|||049704820|R|3-1|1|29|32|4|WV|05/26/2020|||||||||
SOUTH PORTLAND|||100542862|D|3-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049704850|D|3-1|1|29|32|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||100370405|D|2-1|1|29|31|4|ER|05/21/2020|||||||||
SOUTH PORTLAND|||049704898|D|4-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||100542979|D|4-1|1|29|32|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049704910|D|3-1|1|29|32|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||049704912|D|3-1|1|29|32|4|ER|05/28/2020|||||||||
SOUTH PORTLAND|||100714846|D|2-1|1|29|31|4|ER|05/21/2020|||||||||
SOUTH PORTLAND|||100730675|D|5-1|1|29|33|4|ER|05/17/2020|||||||||
SOUTH PORTLAND|||100730676|D|5-1|1|29|33|4|ER|05/18/2020|||||||||
SOUTH PORTLAND|||051912606|D|1-1|1|29|31|4|ER|05/29/2020|||||||||
SOUTH PORTLAND|||100344828|D|1-1|1|29|31|4|ER|06/01/2020|||||||||
SOUTH PORTLAND||S|100270136|D|5-1|1|29|33|4|UR|02/04/2020||EL|05/29/2020||||||
SOUTH PORTLAND|||049704958|D|5-1|1|29|33|4|ER|05/08/2020|||||||||
SOUTH PORTLAND|||048401992|G|2-1|1|29|31|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||048401996|U|2-1|1|29|31|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||049613348|D|2-1|1|29|31|4|WV|05/28/2020|||||||||
SOUTH PORTLAND|||100055542|D|4-1|1|29|32|4|ER|05/14/2020|||||||||
SOUTH PORTLAND|||100708022|D|2-1|1|29|31|4|ER|04/17/2020|||||||||
SOUTH PORTLAND|||100604851|D|2-1|1|29|31|4|ER|04/17/2020|||||||||
SOUTH PORTLAND|||100756033|D|3-1|1|29|32|4|ER|05/17/2020|||||||||
SOUTH PORTLAND|||049705022|D|3-1|1|29|32|4|ER|05/17/2020|||||||||
SOUTH PORTLAND|||049705093|D|1-1|1|29|31|4|ER|06/01/2020|||||||||
SOUTH PORTLAND|||100038259|D|5-1|1|29|33|4|ER|05/05/2020|||||||||
SOUTH PORTLAND|||100386407|D|3-1|1|29|32|4|ER|05/04/2020|||||||||
SOUTH PORTLAND|||100004393|D|1-1|1|29|31|4|ER|05/08/2020|||||||||
SOUTH PORTLAND|||100727081|U|1-1|1|29|31|4|WV|06/01/2020|||||||||
SOUTH PORTLAND|||100714342|D|2-1|1|29|31|4|ER|05/01/2020|||||||||
SOUTH PORTLAND|||100714096|D|2-1|1|29|31|4|ER|05/01/2020|||||||||
SOUTH PORTLAND|||049705173|D|1-1|1|29|31|4|TR|06/01/2020|||||||||
SOUTH PORTLAND|||100722545|D|5-1|1|29|33|4|ER|05/12/2020|||||||||
SOUTH PORTLAND|||034400617|D|1-1|1|29|31|4|TR|05/21/2020|||||||||
SOUTH PORTLAND|||009604146|D|2-1|1|29|31|4|ER|05/26/2020|||||||||
SOUTH PORTLAND|||049705275|D|3-1|1|29|32|4|WV|05/14/2020|||||||||
SOUTH PORTLAND|||100000009|D|4-1|1|29|32|4|ER|05/18/2020|||||||||
SOUTH PORTLAND|||049705278|D|2-1|1|29|32|4|ER|05/18/2020|||||||||
SOUTH PORTLAND|||049705280|D|4-1|1|29|32|4|ER|05/06/2020|||||||||
SOUTH PORTLAND|||050001907|D|1-1|1|29|31|4|TR|06/02/2020|||||||||
SOUTH PORTLAND|||049705329|D|2-1|1|29|31|4|WV|06/02/2020|||||||||
SOUTH PORTLAND|||009300742|D|4-1|1|29|32|4|WV|05/13/2020|||||||||
SOUTH PORTLAND|||021900795|D|4-1|1|29|33|4|TR|05/27/2020|||||||||
SOUTH PORTLAND|||049614319|D|4-1|1|29|32|4|ER|05/27/2020|||||||||
SOUTH PORTLAND|||100740270|D|5-1|1|29|33|4|ER|04/13/2020|||||||||
SOUTH PORTLAND|||052103800|D|5-1|1|29|33|4|ER|04/15/2020|||||||||
SOUTH PORTLAND|||100614506|D|4-1|1|29|33|4|ER|05/06/2020|||||||||
